starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,220.17,-79.83,-26.61,86,41,45,47.67,-4.03,-0.0469,0.0004,42.05,M15
